date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,goals_scored,goals_conceded,opponent,home_advantage,avg_goals_scored_5,avg_goals_conceded_5,goal_difference_5,home_advantage_5,adjusted_goal_difference_5,fifa_rank_morocco,fifa_rank_opponent,ranking_difference,competition_type,opponent_strength_level,result,goal_difference,result_numeric,wins_last5,form_score,attack_index,defense_index
1988-03-19,Morocco,Ivory Coast,0.0,0.0,African Cup of Nations,Casablanca,Morocco,False,0.0,0.0,Ivory Coast,1,1.6,1.0,0.6000000000000001,0.6,0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,1.0
1988-03-23,Morocco,Cameroon,0.0,1.0,African Cup of Nations,Casablanca,Morocco,False,0.0,1.0,Cameroon,1,1.0,0.8,0.1999999999999999,0.8,0.2159999999999999,1736.57,1482.39,254.17999999999984,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.0,0.8
1988-03-26,Morocco,Algeria,1.0,1.0,African Cup of Nations,Casablanca,Morocco,False,1.0,1.0,Algeria,1,0.8,0.6,0.2,1.0,0.22,1736.57,1560.91,175.65999999999985,Friendly,weak,Draw,0.0,0,2.0,0.4,0.8,0.6
1988-12-06,Morocco,Egypt,0.0,0.0,Friendly,Casablanca,Morocco,False,0.0,0.0,Egypt,1,0.6,0.6,0.0,1.0,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.6,0.6
1988-12-15,Morocco,Gabon,5.0,2.0,Friendly,Rabat,Morocco,False,5.0,2.0,Gabon,1,0.4,0.4,0.0,1.0,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,1.0,0.2,0.4,0.4
1988-12-22,Morocco,Guinea,1.0,0.0,Friendly,Rabat,Morocco,False,1.0,0.0,Guinea,1,1.2,0.8,0.3999999999999999,1.0,0.4399999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,1.2,0.8
1989-01-08,Morocco,Zambia,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1.0,0.0,Zambia,1,1.4,0.8,0.5999999999999999,1.0,0.6599999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.4,0.8
1989-01-22,Tunisia,Morocco,2.0,1.0,FIFA World Cup qualification,Tunis,Tunisia,False,1.0,2.0,Tunisia,0,1.6,0.6,1.0,1.0,1.1,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.6,0.6
1989-03-22,Algeria,Morocco,1.0,1.0,Friendly,Bejaia,Algeria,False,1.0,1.0,Algeria,0,1.6,0.8,0.8,0.8,0.8640000000000001,1736.57,1560.91,175.65999999999985,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,0.8
1989-04-09,Mali,Morocco,0.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,0.0,0.0,Mali,0,1.8,1.0,0.8,0.6,0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.8,1.0
1989-04-23,Morocco,Mali,1.0,1.0,African Cup of Nations qualification,Marrakech,Morocco,False,1.0,1.0,Mali,1,0.8,0.6,0.2,0.4,0.208,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,0.8,0.6
1989-05-24,Morocco,Algeria,1.0,0.0,Friendly,Rabat,Morocco,False,1.0,0.0,Algeria,1,0.8,0.8,0.0,0.4,0.0,1736.57,1560.91,175.65999999999985,Friendly,weak,Win,1.0,1,1.0,0.2,0.8,0.8
1989-06-11,DR Congo,Morocco,0.0,0.0,FIFA World Cup qualification,Kinshasa,Zaïre,False,0.0,0.0,DR Congo,0,0.8,0.8,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,0.8
1989-06-25,Zambia,Morocco,2.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,False,1.0,2.0,Zambia,0,0.6,0.4,0.1999999999999999,0.4,0.2079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.6,0.4
1989-08-13,Morocco,Tunisia,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,0.0,0.0,Tunisia,1,0.6,0.6,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.6,0.6
1989-08-27,Morocco,DR Congo,1.0,1.0,FIFA World Cup qualification,Kenitra,Morocco,False,1.0,1.0,DR Congo,1,0.6,0.6,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.6,0.6
1990-02-21,Morocco,Ivory Coast,2.0,1.0,Friendly,Rabat,Morocco,False,2.0,1.0,Ivory Coast,1,0.6,0.6,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,0.6,0.6
1990-08-09,Tunisia,Morocco,0.0,0.0,Friendly,Tunis,Tunisia,False,0.0,0.0,Tunisia,0,0.8,0.8,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,0.8
1990-08-19,Morocco,Niger,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,2.0,0.0,Niger,1,0.8,0.8,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,0.8,0.8
1990-09-02,Morocco,Mauritania,4.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,4.0,0.0,Mauritania,1,1.0,0.4,0.6,0.8,0.648,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,2.0,0.4,1.0,0.4
1990-09-12,Republic of Ireland,Morocco,1.0,0.0,Friendly,Dublin,Republic of Ireland,False,0.0,1.0,Republic of Ireland,0,1.8,0.4,1.4,0.8,1.512,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.8,0.4
1991-01-13,Morocco,Ivory Coast,3.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,3.0,1.0,Ivory Coast,1,1.6,0.4,1.2000000000000002,0.6,1.2720000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,1.6,0.4
1991-01-27,Niger,Morocco,1.0,0.0,African Cup of Nations qualification,Niamey,Niger,False,0.0,1.0,Niger,0,1.8,0.4,1.4,0.6,1.484,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.8,0.4
1991-03-27,Morocco,Greece,0.0,0.0,Friendly,Rabat,Morocco,False,0.0,0.0,Greece,1,1.8,0.6,1.2000000000000002,0.6,1.2720000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.8,0.6
1991-04-03,Algeria,Morocco,2.0,2.0,Friendly,Annaba,Algeria,False,2.0,2.0,Algeria,0,1.4,0.6,0.7999999999999999,0.6,0.848,1736.57,1560.91,175.65999999999985,Friendly,weak,Draw,0.0,0,2.0,0.4,1.4,0.6
1991-04-12,Mauritania,Morocco,0.0,2.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,2.0,0.0,Mauritania,0,1.0,1.0,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,1.0,1.0
1991-07-28,Ivory Coast,Morocco,2.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,0.0,2.0,Ivory Coast,0,1.4,0.8,0.5999999999999999,0.4,0.6239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,2.0,0.4,1.4,0.8
1991-12-04,Morocco,Mali,3.0,0.0,Friendly,Casablanca,Morocco,False,3.0,0.0,Mali,1,0.8,1.0,-0.1999999999999999,0.2,-0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,1.0,0.2,0.8,1.0
1991-12-26,Morocco,Algeria,1.0,1.0,Friendly,Casablanca,Morocco,False,1.0,1.0,Algeria,1,1.4,0.8,0.5999999999999999,0.4,0.6239999999999999,1736.57,1560.91,175.65999999999985,Friendly,weak,Draw,0.0,0,2.0,0.4,1.4,0.8
1992-01-12,Cameroon,Morocco,1.0,0.0,African Cup of Nations,Dakar,Senegal,True,0.0,1.0,Cameroon,0,1.6,1.0,0.6000000000000001,0.4,0.6240000000000001,1736.57,1482.39,254.17999999999984,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.6,1.0
1992-01-14,Morocco,DR Congo,1.0,1.0,African Cup of Nations,Dakar,Senegal,True,1.0,1.0,DR Congo,1,1.2,0.8,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.2,0.8
1992-03-18,Morocco,United States,3.0,1.0,Friendly,Casablanca,Morocco,False,3.0,1.0,United States,1,1.0,1.0,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,1.0,1.0
1992-10-04,Mali,Morocco,2.0,1.0,African Cup of Nations qualification,Bamako,Mali,False,1.0,2.0,Mali,0,1.6,0.8,0.8,0.8,0.8640000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.6,0.8
1992-10-11,Morocco,Ethiopia,5.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,5.0,0.0,Ethiopia,1,1.2,1.2,0.0,0.6,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,5.0,1,1.0,0.2,1.2,1.2
1992-10-25,Benin,Morocco,0.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False,1.0,0.0,Benin,0,2.0,1.0,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,2.0,1.0
1992-11-08,Morocco,Egypt,0.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,0.0,0.0,Egypt,1,2.2,0.8,1.4,0.6,1.4840000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,2.2,0.8
1992-12-20,Tunisia,Morocco,1.0,1.0,FIFA World Cup qualification,Tunis,Tunisia,False,1.0,1.0,Tunisia,0,2.0,0.6,1.4,0.6,1.484,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,2.0,0.6
1993-01-17,Ethiopia,Morocco,0.0,1.0,FIFA World Cup qualification,Addis Ababa,Ethiopia,False,1.0,0.0,Ethiopia,0,1.6,0.6,1.0,0.4,1.04,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.6,0.6
1993-01-31,Morocco,Benin,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,5.0,0.0,Benin,1,1.6,0.2,1.4,0.4,1.4560000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,5.0,1,3.0,0.6,1.6,0.2
1993-02-28,Morocco,Tunisia,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,0.0,0.0,Tunisia,1,1.6,0.2,1.4,0.4,1.4560000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,0.2
1993-04-11,Morocco,Malawi,0.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,0.0,1.0,Malawi,1,1.4,0.2,1.2,0.6,1.272,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.4,0.2
1993-04-18,Morocco,Senegal,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1.0,0.0,Senegal,1,1.4,0.4,1.0,0.6,1.0599999999999998,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,1.0,1,2.0,0.4,1.4,0.4
1993-04-25,Morocco,Mali,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,0.0,Mali,1,1.4,0.2,1.2,0.8,1.296,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.4,0.2
1993-07-04,Zambia,Morocco,2.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,False,1.0,2.0,Zambia,0,1.4,0.2,1.2,1.0,1.32,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.4,0.2
1993-07-11,Egypt,Morocco,1.0,1.0,African Cup of Nations qualification,Alexandria,Egypt,False,1.0,1.0,Egypt,0,0.6,0.6,0.0,0.8,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,0.6,0.6
1993-07-17,Senegal,Morocco,1.0,3.0,FIFA World Cup qualification,Dakar,Senegal,False,3.0,1.0,Senegal,0,0.8,0.8,0.0,0.6,0.0,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,2.0,1,2.0,0.4,0.8,0.8
1993-07-25,Malawi,Morocco,0.0,2.0,African Cup of Nations qualification,Lilongwe,Malawi,False,2.0,0.0,Malawi,0,1.4,0.8,0.5999999999999999,0.4,0.6239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,1.4,0.8
1993-09-15,Morocco,Mali,3.0,0.0,Friendly,Casablanca,Morocco,False,3.0,0.0,Mali,1,1.6,0.8,0.8,0.2,0.8160000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,3.0,0.6,1.6,0.8
1993-10-01,Morocco,Gabon,1.0,0.0,Friendly,Rabat,Morocco,False,1.0,0.0,Gabon,1,2.0,0.8,1.2,0.2,1.224,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.0,0.8
1993-10-10,Morocco,Zambia,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1.0,0.0,Zambia,1,2.0,0.4,1.6,0.4,1.664,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,2.0,0.4
1994-02-02,Egypt,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True,1.0,1.0,Egypt,0,2.0,0.2,1.8,0.6,1.908,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,5.0,1.0,2.0,0.2
1994-02-04,United Arab Emirates,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,False,1.0,1.0,United Arab Emirates,0,1.6,0.2,1.4,0.6,1.4840000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,1.6,0.2
1994-02-06,Morocco,Slovakia,2.0,1.0,United Arab Emirates Friendship Tournament,Sharjah,United Arab Emirates,True,2.0,1.0,Slovakia,1,1.4,0.4,1.0,0.6,1.0599999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,1.4,0.4
1994-02-23,Morocco,Finland,0.0,0.0,Friendly,Casablanca,Morocco,False,0.0,0.0,Finland,1,1.2,0.6,0.6,0.6,0.636,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.6
1994-03-23,Luxembourg,Morocco,1.0,2.0,Friendly,Luxembourg,Luxembourg,False,2.0,1.0,Luxembourg,0,1.0,0.6,0.4,0.6,0.424,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.0,0.6
1994-04-20,Argentina,Morocco,3.0,1.0,Friendly,Salta,Argentina,False,1.0,3.0,Argentina,0,1.2,0.8,0.3999999999999999,0.4,0.4159999999999999,1736.57,1873.33,-136.76,Friendly,strong,Loss,-2.0,0,2.0,0.4,1.2,0.8
1994-06-01,Canada,Morocco,1.0,1.0,Friendly,Montreal,Canada,False,1.0,1.0,Canada,0,1.2,1.2,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.2,1.2
1994-06-19,Belgium,Morocco,1.0,0.0,FIFA World Cup,Orlando,United States,True,0.0,1.0,Belgium,0,1.2,1.2,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.2,1.2
1994-06-25,Saudi Arabia,Morocco,2.0,1.0,FIFA World Cup,East Rutherford,United States,True,1.0,2.0,Saudi Arabia,0,0.8,1.2,-0.3999999999999999,0.2,-0.4079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.8,1.2
1994-06-29,Morocco,Netherlands,1.0,2.0,FIFA World Cup,Orlando,United States,True,1.0,2.0,Netherlands,1,1.0,1.6,-0.6000000000000001,0.0,-0.6000000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,1.0,1.6
1994-09-04,Burkina Faso,Morocco,2.0,1.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,1.0,2.0,Burkina Faso,0,0.8,1.8,-1.0,0.2,-1.02,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,0.0,0.0,0.8,1.8
1994-11-07,Morocco,Cameroon,1.0,1.0,Friendly,Casablanca,Morocco,False,1.0,1.0,Cameroon,1,0.8,1.6,-0.8,0.2,-0.8160000000000001,1736.57,1482.39,254.17999999999984,Friendly,weak,Draw,0.0,0,0.0,0.0,0.8,1.6
1994-11-13,Morocco,Ivory Coast,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,0.0,Ivory Coast,1,0.8,1.6,-0.8,0.4,-0.8320000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,0.0,0.0,0.8,1.6
1995-03-01,Morocco,Senegal,2.0,0.0,Friendly,Casablanca,Morocco,False,2.0,0.0,Senegal,1,1.0,1.4,-0.3999999999999999,0.6,-0.4239999999999999,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,2.0,1,1.0,0.2,1.0,1.4
1995-03-23,Morocco,Mali,3.0,0.0,Friendly,Casablanca,Morocco,False,3.0,0.0,Mali,1,1.2,1.0,0.1999999999999999,0.8,0.2159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,2.0,0.4,1.2,1.0
1995-04-09,Morocco,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,0.0,0.0,Burkina Faso,1,1.6,0.6,1.0,0.8,1.08,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,0.6
1995-05-18,Morocco,Egypt,0.0,0.0,Friendly,Marrakech,Morocco,False,0.0,0.0,Egypt,1,1.4,0.2,1.2,1.0,1.32,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.4,0.2
1995-06-04,Ivory Coast,Morocco,2.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,0.0,2.0,Ivory Coast,0,1.2,0.0,1.2,1.0,1.32,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,3.0,0.6,1.2,0.0
1995-11-15,Morocco,Mali,2.0,0.0,Friendly,Rabat,Morocco,False,2.0,0.0,Mali,1,1.0,0.4,0.6,0.8,0.648,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,2.0,0.4,1.0,0.4
1996-01-03,Morocco,Tunisia,3.0,1.0,Friendly,Rabat,Morocco,False,3.0,1.0,Tunisia,1,1.0,0.4,0.6,0.8,0.648,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,2.0,0.4,1.0,0.4
1996-01-17,Armenia,Morocco,0.0,6.0,Friendly,Vitrolles,France,True,6.0,0.0,Armenia,0,1.0,0.6,0.4,0.8,0.432,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,6.0,1,2.0,0.4,1.0,0.6
1996-02-07,Morocco,Luxembourg,2.0,0.0,Friendly,Rabat,Morocco,False,2.0,0.0,Luxembourg,1,2.2,0.6,1.6,0.6,1.6960000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,2.2,0.6
1996-03-20,Egypt,Morocco,0.0,2.0,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,True,2.0,0.0,Egypt,0,2.6,0.6,2.0,0.6,2.12,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,4.0,0.8,2.6,0.6
1996-03-23,South Korea,Morocco,2.0,2.0,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,True,2.0,2.0,South Korea,0,3.0,0.2,2.8,0.6,2.968,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,5.0,1.0,3.0,0.2
1996-03-26,United Arab Emirates,Morocco,1.0,0.0,United Arab Emirates Friendship Tournament,Dubai,United Arab Emirates,False,0.0,1.0,United Arab Emirates,0,3.0,0.6,2.4,0.4,2.496,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,4.0,0.8,3.0,0.6
1996-08-29,Morocco,DR Congo,7.0,0.0,Friendly,Settat,Morocco,False,7.0,0.0,DR Congo,1,2.4,0.6,1.7999999999999998,0.2,1.836,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,7.0,1,3.0,0.6,2.4,0.6
1996-11-09,Morocco,Sierra Leone,4.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,4.0,0.0,Sierra Leone,1,2.6,0.6,2.0,0.4,2.08,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,3.0,0.6,2.6,0.6
1996-12-11,Morocco,Croatia,2.0,2.0,King Hassan II Tournament,Casablanca,Morocco,False,2.0,2.0,Croatia,1,3.0,0.6,2.4,0.4,2.496,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,3.0,0.6
1996-12-12,Morocco,Nigeria,2.0,0.0,King Hassan II Tournament,Casablanca,Morocco,False,2.0,0.0,Nigeria,1,3.0,1.0,2.0,0.6,2.12,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,2.0,0.4,3.0,1.0
1997-01-12,Ghana,Morocco,2.0,2.0,FIFA World Cup qualification,Kumasi,Ghana,False,2.0,2.0,Ghana,0,3.0,0.6,2.4,0.8,2.592,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,3.0,0.6
1997-04-06,Gabon,Morocco,0.0,4.0,FIFA World Cup qualification,Libreville,Gabon,False,4.0,0.0,Gabon,0,3.4,0.8,2.6,0.8,2.808,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,3.0,0.6,3.4,0.8
1997-04-26,Sierra Leone,Morocco,0.0,1.0,FIFA World Cup qualification,Freetown,Sierra Leone,False,1.0,0.0,Sierra Leone,0,2.8,0.8,2.0,0.6,2.12,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.8,0.8
1997-05-31,Morocco,Ethiopia,4.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,4.0,0.0,Ethiopia,1,2.2,0.8,1.4,0.4,1.4560000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,3.0,0.6,2.2,0.8
1997-06-08,Morocco,Ghana,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1.0,0.0,Ghana,1,2.6,0.4,2.2,0.4,2.2880000000000003,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,2.6,0.4
1997-06-21,Morocco,Egypt,1.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,1.0,0.0,Egypt,1,2.4,0.4,2.0,0.4,2.08,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,2.4,0.4
1997-07-13,Ethiopia,Morocco,0.0,1.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1.0,0.0,Ethiopia,0,2.2,0.0,2.2,0.6,2.3320000000000003,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,5.0,1.0,2.2,0.0
1997-07-27,Morocco,Senegal,3.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,3.0,0.0,Senegal,1,1.6,0.0,1.6,0.6,1.6960000000000002,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,3.0,1,5.0,1.0,1.6,0.0
1997-08-16,Morocco,Gabon,2.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,2.0,0.0,Gabon,1,2.0,0.0,2.0,0.8,2.16,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,5.0,1.0,2.0,0.0
1997-10-09,Brazil,Morocco,2.0,0.0,Friendly,Belém,Brazil,False,0.0,2.0,Brazil,0,1.6,0.0,1.6,0.8,1.7280000000000002,1736.57,1760.46,-23.8900000000001,Friendly,strong,Loss,-2.0,0,5.0,1.0,1.6,0.0
1997-11-26,Morocco,Togo,3.0,0.0,Friendly,Rabat,Morocco,False,3.0,0.0,Togo,1,1.4,0.4,1.0,0.6,1.0599999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,4.0,0.8,1.4,0.4
1998-01-14,Morocco,Angola,2.0,1.0,Friendly,Casablanca,Morocco,False,2.0,1.0,Angola,1,1.8,0.4,1.4,0.6,1.484,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,1.8,0.4
1998-02-05,Morocco,Niger,3.0,0.0,Friendly,Marrakech,Morocco,False,3.0,0.0,Niger,1,2.0,0.6,1.4,0.8,1.512,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,4.0,0.8,2.0,0.6
1998-02-09,Zambia,Morocco,1.0,1.0,African Cup of Nations,Bobo Dioulasso,Burkina Faso,True,1.0,1.0,Zambia,0,2.0,0.6,1.4,0.8,1.512,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,2.0,0.6
1998-02-13,Morocco,Mozambique,3.0,0.0,African Cup of Nations,Bobo Dioulasso,Burkina Faso,True,3.0,0.0,Mozambique,1,1.8,0.8,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,3.0,0.6,1.8,0.8
1998-02-17,Egypt,Morocco,0.0,1.0,African Cup of Nations,Ouagadougou,Burkina Faso,True,1.0,0.0,Egypt,0,2.4,0.4,2.0,0.8,2.16,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,2.4,0.4
1998-02-22,Morocco,South Africa,1.0,2.0,African Cup of Nations,Ouagadougou,Burkina Faso,True,1.0,2.0,South Africa,1,2.0,0.4,1.6,0.6,1.6960000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,4.0,0.8,2.0,0.4
1998-04-22,Bulgaria,Morocco,2.0,1.0,Friendly,Sofia,Bulgaria,False,1.0,2.0,Bulgaria,0,1.8,0.6,1.2000000000000002,0.6,1.2720000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.8,0.6
1998-05-27,Morocco,England,0.0,1.0,King Hassan II Tournament,Casablanca,Morocco,False,0.0,1.0,England,1,1.4,1.0,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.4,1.0
1998-05-29,Morocco,France,2.0,2.0,King Hassan II Tournament,Casablanca,Morocco,False,2.0,2.0,France,1,1.2,1.0,0.1999999999999999,0.6,0.2119999999999999,1736.57,1870.0,-133.43000000000006,Friendly,strong,Draw,0.0,0,2.0,0.4,1.2,1.0
